barcode,name,calories,protein,fat,carbs,brand,weight
4820144813870,"Продукт згущений Полтавочка 8,5% 920г",322.5,1.7,8.5,59.8,"Полтавочка","920"
4820094538007,"Молоко згущене Полтавський смак з цукром 8,5% 440г",331,4.2,8.5,56.5,"Полтавський смак","440"
4820094537994,"Молоко згущене Полтавський смак з цукром 8,5% 290г",331,4.2,8.5,56.6,"Полтавський смак","290"
4820052511646,"Закуска Пікнік меню із шинкою та сиром 100г",292.3,2.1,28,8.9,"Пікнік-Меню","100"
4820052515231,"Закуска Пікнік Меню з індичкою та овочами 100г",279,1.5,27,7.4,"Пікнік-Меню","100"
4820052515255,"Закуска Пікнік Меню з соковитою свининою 100г",278,1.4,27,7.3,"Пікнік-Меню","100"
4820257170495,"Масло Рідна земля солодковершкове 73% 180г",665,0.8,73,1.3,"Рідна земля","180"
4820257170433,"Йогурт Рідна земля Персик 400г",86,2.8,2.5,13,"Рідна земля","400"
4820257170150,"Сметана Рідна земля 21% 300г",213,2.5,21,3.4,"Рідна земля","300"
4820257170051,"Кефір Рідна земля 2,5% 400г",51,2.9,2.5,4,"Рідна земля","400"
4820257170167,"Сметана Рідна земля 21% 400г",213,0,0,0,"Рідна земля","400"
4820257170143,"Сметана Рідна земля 15% 300г",160,2.6,15,3.6,"Рідна земля","300"
4820257170044,"Молоко Рідна Земля 2,6% 900г",54,2.9,2.6,4.7,"Рідна земля","900"
4820257170082,"Сметана Рідна земля 15% 400г",160,2.6,15,3.6,"Рідна земля","400"
4820257170501,"Масло Рідна земля Екстра 82,5% 180г",748,0.5,82.5,0.8,"Рідна земля","180"
4820257170600,"Сметана Рідна земля 15% 900г",160,2.6,15,3.6,"Рідна земля","900"
2000000036915,"Сир розсільний Славія Сулугуні 45%",294,15.6,25.7,0,"Славія",""
4820011063728,"Масло Славія Селянське солодковершкове 73% 180г",665,0.8,73,1.3,"Славія","180"
4820034600931,"Продукт молочно-рослинний Сладосвіт Карамелька варений 8% 500г",331,1.2,8,60.8,"Сладосвіт","500"
4820034600719,"Молоко Сладосвіт згущене незбиране з цукром 8,5% 270г",338.5,7.2,8.5,58.3,"Сладосвіт","270"
4820034601273,"Молоко згущене Sladosvit Чорнобаївське Сімейне 570г",225,11,0.5,44,"Сладосвіт","570"
2000000978772,"Сир Справжній Сир Голландський 50%",0,24,27,0,"Справжній Сир",""
2596152000015,"Сир Справжній сир Український 50%",0,0,0,0,"Справжній Сир",""
4823071332650,"Сирний продукт Субота Дружба плавлений 70г",306,4.8,26.3,12.4,"Субота","70"
4823071332636,"Сирний продукт Субота Голландський плавлений 70г",278,4.9,20.5,18.5,"Субота","70"
4823071341492,"Сир Українська Зірка Моццарелла 45% 300г",274,21.9,19.8,2,"Українська Зірка","300"
4823071325713,"Молоко Українська Зірка ультрапастеризоване 2,5% 900г",52.7,2.8,2.5,4.7,"Українська Зірка","900"
4823071340785,"Масло Українська Зірка Екстра солодковершкове 82,5% 200г",746,0.5,82.5,0.4,"Українська Зірка","200"
4823071339284,"Масло Українська Зірка Селянське 200г 73%",678,0.5,73,1.6,"Українська Зірка","200"
4823071336290,"Молоко згущене Українська Зірка з цукром 8,5% 370г",338.5,7.2,8.5,58.3,"Українська Зірка","370"
4823071332292,"Сир плавлений Українська Зірка Вершковий 70г",272,8.4,20.5,13.5,"Українська Зірка","70"
4823071334890,"Молоко Українська Зірка 1% 900г",40,3,1,4.7,"Українська Зірка","900"
4823071332315,"Сир плавлений Українська Зірка Дружба 70г",297,8.3,22.7,14.8,"Українська Зірка","70"
4823071323610,"Сир плавлений Українська Зірка Голландський 90г",0,0,0,0,"Українська Зірка","90"
4823071336306,"Молоко згущене Українська Зірка з цукром варене 8,5% 500г",315,7.2,8.5,56,"Українська Зірка","500"
4823071335347,"Молоко Українська Зірка 3,2% 900г",59.2,2.9,3.2,4.7,"Українська Зірка","900"
4823071336313,"Молоко згущене Українська Зірка з цукром варене 8,5% 500г",315,7.2,8.5,56,"Українська Зірка","500"
4820141406822,"Сирок глазурований Улюблений з ароматом ваніліну 15% 36г",311,11.4,18.3,25.5,"Улюблений","36"
4820019380049,"Молоко згущене Фаворит незбиране з цукром 8.5% 360г",338.5,7.2,8.5,58.3,"Фаворит","360"
4820019382197,"Молоко згущене Фаворит 8,5% 400г",338.5,7.2,8.5,58.3,"Фаворит","400"
4820050460427,"Масло Франківське Екстра солодковершкове 82% 200г",748,0.5,82,0.8,"Франківське","200"
4820050460410,"Суміш рослинно-молочна Франківське До сніданку 62,5% 200г",565,0.5,62.5,0.7,"Франківське","200"
4820050460380,"Масло Франківське Селянське солодковершкове 73,5% 200г",670,0.8,73.5,1.3,"Франківське","200"
4820050461127,"Сир кисломолочний Франківський Молокозавод 5,5% 200г",126,16.6,5.5,2.6,"Франківський Молокозавод","200"
4820050460205,"Спред Івано-Франківський Міськмолзавод 73,5% 200г",630,2.5,73.5,0.8,"Франківський Молокозавод","200"
4820144813702,"Масло Чутянка Селянське солодковершкове 72,8% 180г",663.6,0.8,72.8,1.3,"Чутянка","180"
